tweet_id,author_id,created_at,brand,inbound_text,inbound_raw,brand_reply,prev_turn,thread_len,inbound
1207595,368418,2017-10-25 09:35:20+00:00,AmazonHelp,@user Fake commitment and offers only horrible experience,@AmazonHelp Fake commitment and offers only horrible experience,,,1,True
1207598,403541,2017-10-25 09:43:11+00:00,AmazonHelp,Ahhh twitter - do you know what I love @user that's what! It's just sooooo convenient :)),Ahhh twitter - do you know what I love @117795 that's what! It's just sooooo convenient :)),,,1,True
1203419,402708,2017-10-25 09:47:43+00:00,AmazonHelp,@user Christy's Adults Viking Warrior Costume (M/ L) [URL],@AmazonHelp Christy's Adults Viking Warrior Costume (M/ L) https://t.co/2vSZSteYUr,,,1,True
1207987,403642,2017-10-25 09:49:00+00:00,AmazonHelp,"Hey, @user . I cancelled my Prime. Can you quit charging my card now? Thanks.","Hey, @AmazonHelp. I cancelled my Prime. Can you quit charging my card now? Thanks.",,,1,True
1204947,403024,2017-10-25 09:49:14+00:00,AmazonHelp,@user I have called them thrice but got no concrete response 😡😡😡😡😡,@AmazonHelp I have called them thrice but got no concrete response 😡😡😡😡😡,,,1,True
1206829,376220,2017-10-25 09:54:49+00:00,AmazonHelp,@user all 2000 rs gvs bought from Bookmyshow and Giftyr have been locked in Amazon account. C care doesn't have any info in this,@AmazonHelp all 2000 rs gvs bought from Bookmyshow and Giftyr have been locked in Amazon account.  C care doesn't have any info in this,,,1,True
1206919,387426,2017-10-25 09:55:13+00:00,AmazonHelp,"@user Yes, but I don't want an email and assurance. I want a resolution. As I said, I don't the product anymore. Please refund. Am tired waiting!!","@AmazonHelp Yes, but I don't want an email and assurance. I want a resolution. As I said, I don't the product anymore. Please refund. Am tired waiting!!",,,1,True
1207251,284524,2017-10-25 10:07:07+00:00,AmazonHelp,@user I need it by 5pm today 😩,@AmazonHelp I need it by 5pm today 😩,,,1,True
1212675,404625,2017-10-25 10:09:18+00:00,AmazonHelp,"@user I’ve had a delivery just now but it’s not what I ordered and paid for, what should I do?","@AmazonHelp I’ve had a delivery just now but it’s not what I ordered and paid for, what should I do?",,,1,True
1204103,402856,2017-10-25 10:21:25+00:00,AmazonHelp,@user Sold by Lenoge-uk fulfilled by Amazon,@AmazonHelp Sold by Lenoge-uk fulfilled by Amazon,,,1,True
1207954,403632,2017-10-25 10:26:07+00:00,AmazonHelp,@user Shared successfully,@AmazonHelp Shared successfully,,,1,True
980768,350538,2017-10-25 10:47:01+00:00,AmazonHelp,@user Have not received any pick even after I conceded to their rigid processes forcing me to buy a known defective model. The customer support +,@AmazonHelp Have not received any pick even after I conceded to their rigid processes forcing me to buy a known defective model. The customer support +,,,1,True
1209516,403931,2017-10-25 11:03:38+00:00,AmazonHelp,@user Have been listening to the same response from the customer support too... Since 3 days.,@AmazonHelp Have been listening to the same response from the customer support too... Since 3 days.,,,1,True
1209481,403927,2017-10-25 11:06:57+00:00,AmazonHelp,アマゾンで注文してた零さんのウィッグが届いていないのに配達完了になっているw零さんどこいったんですかww,アマゾンで注文してた零さんのウィッグが届いていないのに配達完了になっているw零さんどこいったんですかww,,,1,True
1209810,389292,2017-10-25 11:16:27+00:00,AmazonHelp,"@user @user 1st pathetic delivery service, followed by not trustworthy customer service.5 calls still not able 2 get da consignment","@AmazonHelp @115821 1st pathetic delivery service, followed by not trustworthy customer service.5 calls still not able 2 get da consignment",,,1,True
1209497,387916,2017-10-25 11:31:14+00:00,AmazonHelp,@user From past 3 days you guys are Appreciating my patience only. Take some action and provide some result,@AmazonHelp From past 3 days you guys are Appreciating my patience only. Take some action and provide some result,,,1,True
1190306,399766,2017-10-25 11:31:32+00:00,AmazonHelp,@user It has now thank you! Should be with me in the next two hours.,@AmazonHelp It has now thank you! Should be with me in the next two hours.,,,1,True
1210681,393058,2017-10-25 11:51:21+00:00,AmazonHelp,Echt witzig Amzaon. Kommt das jemals nochmal hier an?? @user @user [URL],Echt witzig Amzaon. Kommt das jemals nochmal hier an?? @AmazonHelp @116316 https://t.co/Cg2lmmjHyl,,,1,True
1211710,404398,2017-10-25 12:05:53+00:00,AmazonHelp,Pathetic service @user who said you give a nice customer service when i am not gtng my @user 5 since 5 days. Dlvry date was 21 oct.,Pathetic service @115850 who said you give a nice customer service when i am not gtng my @132995 5 since 5 days. Dlvry date was 21 oct.,@user We'll look into it. 2/2 ^SB,,2,True
1211757,404410,2017-10-25 12:07:22+00:00,AmazonHelp,Salut @user Tu nous prendrais pas un peu pour des #pigeons à mettre des prix plus élevés sur le .fr que sur le .de ? Cordialement,"Salut @120533
Tu nous prendrais pas un peu pour des #pigeons à mettre des prix plus élevés sur le .fr que sur le .de ?
Cordialement",,,1,True
1202815,402584,2017-10-25 12:18:41+00:00,AmazonHelp,@user I am frustrated that it took a week to realize it was out of stock. Now it is the Day I needed it and am left high and dry.,@AmazonHelp I am frustrated that it took a week to realize it was out of stock. Now it is the Day I needed it and am left high and dry.,,,1,True
1211704,404397,2017-10-25 12:18:41+00:00,AmazonHelp,@user you have the most useless delivery system. Criminal action will be taken with immediate effect Legal notice 2 follow within 24 hrs,@115850 you have the most useless delivery system. Criminal action will be taken with immediate effect Legal notice 2 follow within 24 hrs,,,1,True
1212677,402716,2017-10-25 12:24:53+00:00,AmazonHelp,"@user Part of the content of my parcel was stolen on Amazon.it, what do I have to do? also sent private text. Thank you","@AmazonHelp Part of the content of my parcel was stolen on Amazon.it, what do I have to do? also sent private text. Thank you",,,1,True
1212235,383566,2017-10-25 12:25:47+00:00,AmazonHelp,@user it seems you delivered the product on the address which was closed for diwali eve. Strange !! Too frustrating,@115850 it seems you delivered the product on the address which was closed for diwali eve. Strange !! Too frustrating,,,1,True
1201283,402250,2017-10-25 12:29:52+00:00,AmazonHelp,@user amazon officers not understand the customer problem why??? Really I'm very harassed from you.. My contact number 8745920886,@115821 amazon officers not understand the customer problem why???  Really I'm very harassed from you.. My contact number 8745920886,,,1,True
1143439,389122,2017-10-25 12:56:57+00:00,AmazonHelp,"@user All I want to do is return it &amp; they’ve been noncompliant, insist I send a picture before anything can be done","@AmazonHelp All I want to do is return it &amp; they’ve been noncompliant, insist I send a picture before anything can be done",,,1,True
36541,123963,2017-10-25 12:57:44+00:00,AmazonHelp,@user Shared,@AmazonHelp Shared,,,1,True
1202835,402585,2017-10-25 13:07:43+00:00,AmazonHelp,@user to my order 405-2015986-5040335 Casio watch not deliverd. Tried call /Email to amazon - didnt work.. 4 days now &amp; havnt receivd,@AmazonHelp to my order 405-2015986-5040335 Casio watch not deliverd. Tried call /Email to amazon - didnt work.. 4 days now &amp; havnt receivd,,,1,True
1201237,253575,2017-10-25 13:13:37+00:00,AmazonHelp,@user Aujourd'hui mais la poste passe plus a ces heure la chaque foi que C la poste qui livre toujour comme ça avec les autre livreur aucun soucis,@AmazonHelp Aujourd'hui mais la poste passe plus a ces heure la chaque foi que C la poste qui livre toujour comme ça avec les autre livreur aucun soucis,"@user Bpost font les livraisons jusqu'à 19h. Si votre colis ne vous parvient pas aujourd'hui, veuillez contacter notre SAV. ^ARC",@user Quelle est la date de livraison prévue je vous prie? ^BR,3,True
1201951,402405,2017-10-25 13:18:29+00:00,AmazonHelp,@user Nicht ganz. Den was man auf dem angehängten Bild sieht. Preis 25 Euro mit dem Anazon Logo und „Suprise“ Schriftzug. Gerade auf YT gesehen. 😢,@AmazonHelp Nicht ganz. Den was man auf dem angehängten Bild sieht. Preis 25 Euro mit dem Anazon Logo und „Suprise“ Schriftzug. Gerade auf YT gesehen. 😢,,,1,True
1203470,402718,2017-10-25 13:41:29+00:00,AmazonHelp,"@user me cobráis una pasta por el envío... me lo entrega @user y ni me llaman ni me dejan aviso ni nada... Pues ""muy bien"" los dos","@116928 me cobráis una pasta por el envío... me lo entrega @4496 y ni me llaman ni me dejan aviso ni nada... Pues ""muy bien"" los dos",,,1,True
1201298,402253,2017-10-25 13:41:33+00:00,AmazonHelp,@user i ordered it through AmazonUK,@AmazonHelp i ordered it through AmazonUK,,,1,True
1129377,383795,2017-10-25 13:48:37+00:00,AmazonHelp,@user @user @user Finally u accepted ur fault n still cant help ur customer. Great job Amazon #sayNoToAmazon [URL],@AmazonHelp @115851 @115850 Finally u accepted ur fault n still cant help ur customer. Great job Amazon #sayNoToAmazon https://t.co/31vYta7nrU,,,1,True
1200026,401963,2017-10-25 13:51:05+00:00,AmazonHelp,@user Par Amazon,@AmazonHelp Par Amazon,@user Merci de nous joindre via [URL] afin d'effectuer les vérifications nécessaires ^KD,,2,True
1215476,405217,2017-10-25 14:01:12+00:00,AmazonHelp,@user @user wrong practice by delivery agents. Status updated before delivery. This is how you are treating prime members? [URL],@AmazonHelp @115850 wrong practice by delivery agents. Status updated before delivery. This is how you are treating prime members? https://t.co/MLY0qOCt8w,,,1,True
1206862,325658,2017-10-25 14:27:15+00:00,AmazonHelp,@user There is nothing concrete in your mails please tell me when my phone will be picked up......And whether you will pay me 18% interest,@AmazonHelp There is nothing concrete in your mails please tell me when my phone will be picked up......And whether you will pay me 18% interest,,,1,True
1219981,406223,2017-10-25 14:31:26+00:00,AmazonHelp,"@user waiting for a faulty printer to be picked up for a month, with no resolution inspite of repeated customer care interactions. Most customer-centric company on the planet?","@115850 waiting for a faulty printer to be picked up for a month, with no resolution inspite of repeated customer care interactions. Most customer-centric company on the planet?",,,1,True
1219930,266219,2017-10-25 14:32:03+00:00,AmazonHelp,@user 403-8511467-2766705 order id want to return it and want full refund with compensation and shipping fee call 8947001628,@115850 403-8511467-2766705 order id want to return it and want full refund with compensation and shipping fee call 8947001628,@user We don't have access to your account over Twitter to help you with return or refund. Request you to connect with us 1/3 ^OS,,2,True
440224,140964,2017-10-25 14:56:35+00:00,AmazonHelp,"@user Ds s ur crm, no reply even after 2 followup mail. @user @user [URL]","@AmazonHelp Ds s ur crm, no reply even after 2 followup mail.  @12934  @115851 https://t.co/NPrDI0zLh8",,"@user We've escalated the issue with our concerned team, we'll get back to you as soon as we receive an update from them. ^SH",2,True
1219898,406214,2017-10-25 14:57:42+00:00,AmazonHelp,my kindle won't connect to our apartment wifi but it'll connect to my phone's hotspot. it's been months. why this. [URL],my kindle won't connect to our apartment wifi but it'll connect to my phone's hotspot. it's been months. why this. https://t.co/Ru0Lu39CKI,,,1,True
1219963,406221,2017-10-25 15:10:33+00:00,AmazonHelp,"@user You can't help, my email id __email__ @user","@AmazonHelp You can't help, my email id __email__@jeffbezos",,,1,True
1220918,406473,2017-10-25 15:14:40+00:00,AmazonHelp,@user eres lo máximo!,@116875 eres lo máximo!,,,1,True
1219907,406216,2017-10-25 15:18:20+00:00,AmazonHelp,"@user Bonjour, non non c'est pour vendredi, mais d'habitude vous expédiez les jeux vidéo deux jours avant leur sortie pour","@AmazonHelp Bonjour, non non c'est pour vendredi, mais d'habitude vous expédiez les jeux vidéo deux jours avant leur sortie pour",,,1,True
1221878,406711,2017-10-25 15:19:51+00:00,AmazonHelp,"I've had 3 updates for the @user app on my #GalaxyNote8, and it has yet to open properly. Can I get any help at all to solve this?","I've had 3 updates for the @119625 app on my #GalaxyNote8, and it has yet to open properly. Can I get any help at all to solve this?",,,1,True
1216232,405390,2017-10-25 15:21:21+00:00,AmazonHelp,So I didn’t know that random Uber drivers deliver for amazon now,So I didn’t know that random Uber drivers deliver for amazon now,,,1,True
1219971,171644,2017-10-25 15:29:29+00:00,AmazonHelp,@user I tried getting a call back...twice...it did not connect...there seems to be a problem...,@AmazonHelp I tried getting a call back...twice...it did not connect...there seems to be a problem...,,,1,True
1219911,406216,2017-10-25 15:34:57+00:00,AmazonHelp,"@user Demain, pour une livraison garantie le jour de la sortie (vendredi). Mais ça me paraît super serré comme timing.","@AmazonHelp Demain, pour une livraison garantie le jour de la sortie (vendredi). Mais ça me paraît super serré comme timing.",,,1,True
1213368,404785,2017-10-25 15:36:05+00:00,AmazonHelp,"detalhe: após comprar 28 livros, ainda fiquei tentado a comprar mais na @user ... alguém me para, please!! [URL]","detalhe: após comprar 28 livros, ainda fiquei tentado a comprar mais na @117086... alguém me para, please!! https://t.co/288xDAREl3",,,1,True
1224614,407292,2017-10-25 15:38:02+00:00,AmazonHelp,"@user i have ordered harsheen sales ab care extreme home gym equipment,i received broken and damaged1 ,i returned it but no refund","@AmazonHelp i have ordered harsheen sales ab care extreme home gym equipment,i received broken and damaged1 ,i returned it but no refund",,,1,True
1221803,406696,2017-10-25 15:41:13+00:00,AmazonHelp,"@user It was supposed to deliver today, but the email said it had been delayed 5 days. No worries, though. I’ll wait","@AmazonHelp It was supposed to deliver today, but the email said it had been delayed 5 days. No worries, though. I’ll wait",,,1,True
1219913,406216,2017-10-25 15:50:29+00:00,AmazonHelp,"@user Ah oui vous inquiétez pas je vous tiendrai au courant, bonne soirée","@AmazonHelp Ah oui vous inquiétez pas je vous tiendrai au courant, bonne soirée",,,1,True
1215511,374441,2017-10-25 15:57:52+00:00,AmazonHelp,1/2 @user order 407-9161718-4893927. I didnt get my order yet. i contacted u on 24th &amp;25th. and evryone saying is 2 wait. wasted 48 hour,1/2 @115850 order 407-9161718-4893927. I didnt get my order yet. i contacted u on 24th &amp;25th. and evryone saying is 2 wait. wasted 48 hour,"@user Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",,2,True
1224582,407285,2017-10-25 16:01:34+00:00,AmazonHelp,"Amazon are shit these days! Got 5 random items out for delivery, from over 4 days ago! What is going on!","Amazon are shit these days! Got 5 random items out for delivery, from over 4 days ago! What is going on!",,,1,True
1213318,404779,2017-10-25 16:03:58+00:00,AmazonHelp,@user It was meant to arrive yesterday. Order confirmation was Sunday night.,@AmazonHelp It was meant to arrive yesterday. Order confirmation was Sunday night.,,,1,True
1225214,407441,2017-10-25 16:10:33+00:00,AmazonHelp,"When you purchase prime elegible items from @user as a prime member, yet they still take a week to arrive.. what am I paying for lol","When you purchase prime elegible items from @115821 as a prime member, yet they still take a week to arrive.. what am I paying for lol",,,1,True
1213439,404803,2017-10-25 16:13:47+00:00,AmazonHelp,@user Is there something specific you are referring to?,@AmazonHelp Is there something specific you are referring to?,,,1,True
1214479,391228,2017-10-25 16:21:12+00:00,AmazonHelp,@user you wrote my name wrongly,@AmazonHelp you wrote my name wrongly,,,1,True
1213448,404805,2017-10-25 16:26:32+00:00,AmazonHelp,@user But I don't want to be charged next April hence why I'm trying to cancel it so surely I shouldn't be entitled to the free trial?,@AmazonHelp But I don't want to be charged next April hence why I'm trying to cancel it so surely I shouldn't be entitled to the free trial?,,,1,True
1213398,404792,2017-10-25 16:30:27+00:00,AmazonHelp,@user if by giving correct pin code courier arrived at incorrect courier facility; something wrong in system.,@115850 if by giving correct pin code courier arrived at incorrect courier facility; something wrong in system.,,,1,True
1213414,404796,2017-10-25 16:30:34+00:00,AmazonHelp,@user @user How do you create a wishlist? I've been trying to figure it out for a while.,@404797 @115821 How do you create a wishlist? I've been trying to figure it out for a while.,,,1,True
1214495,405015,2017-10-25 16:43:38+00:00,AmazonHelp,Why do the @user &amp; @user pages/sites continue to freeze/crash today? Any feedback @user ?,Why do the @115821 &amp; @116935 pages/sites continue to freeze/crash today? Any feedback @AmazonHelp?,,,1,True
1173044,395904,2017-10-25 17:09:28+00:00,AmazonHelp,@user I've already spoken to someone. They promised it would arrive today. It still hasn't. [URL],@AmazonHelp I've already spoken to someone. They promised it would arrive today. It still hasn't. https://t.co/q1L8ZKz28L,,,1,True
1232892,409160,2017-10-25 17:17:19+00:00,AmazonHelp,Awful service provided by @user tried to cancel &amp; arrange for pickup of a product thrice but everytime request was cancelled. #Shame [URL],Awful service provided by @115850 tried to cancel &amp; arrange for pickup of a product thrice but everytime request was cancelled. #Shame https://t.co/fcZaYnXrmY,,,1,True
440274,219478,2017-10-25 17:32:42+00:00,AmazonHelp,help @user,help @AmazonHelp,,,1,True
1131308,322303,2017-10-25 17:38:41+00:00,AmazonHelp,"@user Mr./Ms. ^NK, what happened to your 12hrs commitment.I said yday itself that u r joking.i know your efficiency &amp; Customer consciousness. puke","@AmazonHelp Mr./Ms. ^NK, what happened to your 12hrs commitment.I said yday itself that u r joking.i know your efficiency &amp; Customer consciousness. puke",,,1,True
440456,219502,2017-10-25 17:41:20+00:00,AmazonHelp,"@user Quienes tenéis el compromiso de entrega conmigo sois vosotros, quienes falláis sois vosotros, y encima os permitís mentir en la web","@AmazonHelp Quienes tenéis el compromiso de entrega conmigo sois vosotros, quienes falláis sois vosotros, y encima os permitís mentir en la web",,,1,True
440272,219478,2017-10-25 17:44:56+00:00,AmazonHelp,@user Are hotdogs a sandwich or taco? Pls this is important to me,@AmazonHelp Are hotdogs a sandwich or taco? Pls this is important to me,,,1,True
440388,219488,2017-10-25 17:45:02+00:00,AmazonHelp,@user infuriated once again 2 packages in 1 month both not delivered. Both tracked and status as delivered. Is it really that hard? 😡,@115830 infuriated once again 2 packages in 1 month both not delivered. Both tracked and status as delivered. Is it really that hard?  😡,,,1,True
440297,219481,2017-10-25 17:50:42+00:00,AmazonHelp,@user you guys sent me the wrong item!!! What do i do?? I needed my order for today 😕,@AmazonHelp you guys sent me the wrong item!!! What do i do?? I needed my order for today 😕,,,1,True
440509,219505,2017-10-25 18:01:39+00:00,AmazonHelp,"@user AMZL US. I had a package come successfully yesterday when I wasn't home, but today they say it's deliverable haha","@AmazonHelp AMZL US. I had a package come successfully yesterday when I wasn't home, but today they say it's deliverable haha",,,1,True
1234060,409446,2017-10-25 18:04:42+00:00,AmazonHelp,Jeeeeeze @user Why is my delivery taking so longggggg,Jeeeeeze @AmazonHelp Why is my delivery taking so longggggg,,,1,True
440467,162952,2017-10-25 18:17:34+00:00,AmazonHelp,@user non pas d'email. Juste Colissimo me prévenant de la livraison,@AmazonHelp non pas d'email. Juste Colissimo me prévenant de la livraison,,,1,True
1235523,409793,2017-10-25 18:27:16+00:00,AmazonHelp,"@user @user I have an important packaged promised today on Prime. Shows delivered to my home at 1230, it's 230, no package.","@AmazonHelp @117795 I have an important packaged promised today on Prime. Shows delivered to my home at 1230, it's 230, no package.",,,1,True
440354,219486,2017-10-25 18:38:04+00:00,AmazonHelp,"@user ""Amazon Logistics"" (numéro de suivi en DM. si vous le souhaitez)","@AmazonHelp ""Amazon Logistics"" (numéro de suivi en DM. si vous le souhaitez)",,,1,True
1226527,407748,2017-10-25 18:39:18+00:00,AmazonHelp,"@user I don't wanna get angry @ you. But it will break my heart and affect our relationship. And I love you, don't do this to me. 💔😓","@AmazonHelp I don't wanna get angry @ you. But it will break my heart and affect our relationship. And I love you, don't do this to me. 💔😓",,,1,True
1232866,409153,2017-10-25 18:52:00+00:00,AmazonHelp,@user Chronopost,@AmazonHelp Chronopost,,,1,True
1211712,404398,2017-10-25 18:55:08+00:00,AmazonHelp,@user @user Still not received any call from your side.,@115850 @132995 Still not received any call from your side.,,Pathetic service @user who said you give a nice customer service when i am not gtng my @user 5 since 5 days. Dlvry date was 21 oct.,2,True
1225691,407556,2017-10-25 19:01:28+00:00,AmazonHelp,Cyber fraud happened to me because of @user website auto saving my card without consent. #cheat #Amazon #amazonindia [URL],Cyber fraud happened to me because of @115850 website auto saving my card without consent. #cheat #Amazon #amazonindia https://t.co/IvvXJpOtnE,,,1,True
1225801,407567,2017-10-25 19:10:21+00:00,AmazonHelp,Wann ist eigentlich #BigBangTheory Staffel 10 auf Prime verfügbar? @user #Verzweiflung,Wann ist eigentlich #BigBangTheory Staffel 10 auf Prime verfügbar? @115825 #Verzweiflung,,,1,True
1225661,407549,2017-10-25 19:11:48+00:00,AmazonHelp,@user @user Bonsoir ! Je n’ai pas recu ma commande en entiere !! Me DM Urgent svp,@123644  @120533  Bonsoir ! Je n’ai pas recu ma commande en entiere !! Me DM Urgent svp,,,1,True
988061,354106,2017-10-25 19:14:11+00:00,AmazonHelp,@user Hi! Still no show... Abrar M was looking into the issue but no resolution yet! Its been 10 days now... Serious timeline issues with Amazon..,@AmazonHelp Hi! Still no show... Abrar M was looking into the issue but no resolution yet! Its been 10 days now... Serious timeline issues with Amazon..,,@user Filled in the details.. talked to CC Rep on 15 oct.. was told that return will be picked up in 24 hrs.. its 18 Oct now. Still no show!,2,True
1227242,407895,2017-10-25 19:16:57+00:00,AmazonHelp,"Come on @user , your packing algorithm needs updating... this is just wasteful 🤔 [URL]","Come on @115830, your packing algorithm needs updating... this is just wasteful 🤔 https://t.co/DQkoc8PDnF",,,1,True
1225694,397444,2017-10-25 19:20:53+00:00,AmazonHelp,"2º dia consecutivo esperando entrega da @user e a Direct Express Parcel Service S/A mente com ""Tentativa de entrega realizada"".","2º dia consecutivo esperando entrega da @AmazonHelp e a Direct Express Parcel Service S/A mente com ""Tentativa de entrega realizada"".",,,1,True
1226519,407747,2017-10-25 19:32:18+00:00,AmazonHelp,@user Done,@AmazonHelp Done,,,1,True
1227275,407902,2017-10-25 19:48:13+00:00,AmazonHelp,@user @user ¿saben cuándo van a actualizar la fecha de entrega del xbox one x ? me sigue apareciendo fecha de diciembre [URL],@116875 @AmazonHelp ¿saben cuándo van a actualizar la fecha de entrega del xbox one x ? me sigue apareciendo fecha de diciembre https://t.co/9q9Qd3fJwz,,,1,True
1229723,408416,2017-10-25 19:49:21+00:00,AmazonHelp,@user Do you do trade in on this device? We're thinking of getting a new Fire 8. [URL],@AmazonHelp Do you do trade in on this device? We're thinking of getting a new Fire 8. https://t.co/XrBFNadfEM,,,1,True
1228692,408250,2017-10-25 20:19:55+00:00,AmazonHelp,". @user This is how it's gonna go done, either you're gonna send or help my boy @user with his order or i'm gonna jujutsu your asses",". @115830 This is how it's gonna go done, either you're gonna send or help my boy @51973 with his order or i'm gonna jujutsu your asses",,,1,True
1229656,315066,2017-10-25 20:21:16+00:00,AmazonHelp,@user why isn’t my preorder of @user arriving on Friday? My account says 31st.,@AmazonHelp why isn’t my preorder of @141187 arriving on Friday? My account says 31st.,,,1,True
1229679,408407,2017-10-25 20:31:18+00:00,AmazonHelp,"@user ich würde gerne den #SNESmini bei euch vorbestellen, damit ich ein Exemplar bekomme das durch EUCH verkauft wird. wie geht das?","@116316 ich würde gerne den #SNESmini bei euch vorbestellen, damit ich ein Exemplar bekomme das durch EUCH verkauft wird. wie geht das?",,,1,True
1176214,396688,2017-10-25 20:40:04+00:00,AmazonHelp,@user 到着予定日の早朝3時54分になってはじめて出荷、明日到着とはあまりにも対応が悪いのではないか。昨夜の時点で無理ならその旨早めに連絡すべきではないのか？非常に信頼でｋなくなりました。,@AmazonHelp 到着予定日の早朝3時54分になってはじめて出荷、明日到着とはあまりにも対応が悪いのではないか。昨夜の時点で無理ならその旨早めに連絡すべきではないのか？非常に信頼でｋなくなりました。,,,1,True
1230259,408540,2017-10-25 20:44:10+00:00,AmazonHelp,"@user je l'aurai 2 jours après inialement prévu, soit le 9 Novembre au lieu du 7 Novembre, qu'est-ce que c'est que ça","@AmazonHelp je l'aurai 2 jours après inialement prévu, soit le 9 Novembre au lieu du 7 Novembre, qu'est-ce que c'est que ça",,,1,True
1230281,408546,2017-10-25 20:45:27+00:00,AmazonHelp,Can @user stop with the 2 day shipping thing? It's always 3-5 days. What exactly am I paying for #Amazon?! 👎🏻🙄,Can @115821 stop with the 2 day shipping thing? It's always 3-5 days. What exactly am I paying for #Amazon?! 👎🏻🙄,,,1,True
1230284,408547,2017-10-25 20:48:06+00:00,AmazonHelp,@user can you explain why my delivery was thrown over my back gate open!?There was no note left either to say where it was/delivered.,@AmazonHelp can you explain why my delivery was thrown over my back gate open!?There was no note left either to say where it was/delivered.,,,1,True
1230273,408545,2017-10-25 20:48:28+00:00,AmazonHelp,"@user was on phone about money being taken out, only confirmation for 7.99 one has been emailed&amp;haven’t had one about the 79.99 one.","@AmazonHelp was on phone about money being taken out, only confirmation for 7.99 one has been emailed&amp;haven’t had one about the 79.99 one.",,,1,True
1229526,119403,2017-10-25 21:00:10+00:00,AmazonHelp,"Halloween is sorted ladies and gents, @user have me broken glasses but you get the idea 🎃😂 [URL]","Halloween is sorted ladies and gents, @115821 have me broken glasses but you get the idea 🎃😂 https://t.co/cuuMxcU1Cr",,,1,True
1232171,408985,2017-10-25 21:06:02+00:00,AmazonHelp,@user never use Yodel!!! They have lost my parcel. I have called them so many times with a 24hr response time each time - joke,@AmazonHelp never use Yodel!!! They have lost my parcel. I have called them so many times with a 24hr response time each time - joke,,,1,True
1232159,122485,2017-10-25 21:09:45+00:00,AmazonHelp,@user absolutely appalled that so far I’ve waited two days for two parcels to be delivered via #primedelivery - where are my items?!,@AmazonHelp absolutely appalled that so far I’ve waited two days for two parcels to be delivered via #primedelivery - where are my items?!,,,1,True
1231265,408799,2017-10-25 21:11:32+00:00,AmazonHelp,@user Not yet. Says the estimated date is tomorrow by 8PM but the order hasn’t shipped yet. I have 2 day shipping on it too. Need it by Friday.,@AmazonHelp Not yet. Says the estimated date is tomorrow by 8PM but the order hasn’t shipped yet. I have 2 day shipping on it too. Need it by Friday.,,,1,True
1232179,408988,2017-10-25 21:15:59+00:00,AmazonHelp,#yasss !! #hp illustrated on my doorstop today. Got it for a preorder steal from @user [URL],#yasss !! #hp illustrated on my doorstop today. Got it for a preorder steal from @115821 https://t.co/SXzZAXrADm,,,1,True
1241738,411281,2017-10-25 21:44:56+00:00,AmazonHelp,@user any update on when you will have more @user back in stock? Like the RGB Stand that is currently MIA temporarily. $_$,@115821 any update on when you will have more @240  back in stock? Like the RGB Stand that is currently MIA temporarily. $_$,,,1,True
1238950,410612,2017-10-25 21:46:21+00:00,AmazonHelp,Hey @user @user I keep getting this error when I try to play a video. I’ve already switched my account back to US. Help plz. [URL],Hey @116618 @129773 I keep getting this error when I try to play a video. I’ve already switched my account back to US. Help plz. https://t.co/hRJ6QZ7lGZ,,,1,True
1240054,410866,2017-10-25 21:57:35+00:00,AmazonHelp,Y’all taking a little long to deliver my car charger. @user,Y’all taking a little long to deliver my car charger. @115821,,,1,True
1240082,410872,2017-10-25 21:58:40+00:00,AmazonHelp,Te amo y odio al mismo tiempo @user,Te amo y odio al mismo tiempo @115821,,,1,True
1240039,410863,2017-10-25 22:02:45+00:00,AmazonHelp,"@user just wondering, it's already 5 PM where i'm at, and it still says ""not shipped"" even though expected shipping day is today [URL]","@AmazonHelp just wondering, it's already 5 PM where i'm at, and it still says ""not shipped"" even though expected shipping day is today https://t.co/wCzqgumV66",,,1,True
1241087,411112,2017-10-25 22:34:46+00:00,AmazonHelp,"@user No, no email updates to be found","@AmazonHelp No, no email updates to be found",,,1,True
1242231,411401,2017-10-25 22:44:25+00:00,AmazonHelp,Bueno pues acabo de hacer mi primer compra en @user espero que todo salga bien.,Bueno pues acabo de hacer mi primer compra en @116875 espero que todo salga bien.,,,1,True
1242826,411553,2017-10-25 22:51:38+00:00,AmazonHelp,@user EU TE AMOOOO S2,@117086 EU TE AMOOOO S2,,,1,True
1242236,411403,2017-10-25 22:57:03+00:00,AmazonHelp,@user Already tried restarting after downloads finished. Rest didnt affect me. Also this is the new model,@AmazonHelp Already tried restarting after downloads finished. Rest didnt affect me. Also this is the new model,,,1,True
1232175,408987,2017-10-25 22:58:27+00:00,AmazonHelp,@user yes I have and got an ineligible email back which told me nothing other than to raise the same query again via the same method.,@AmazonHelp yes I have and got an ineligible email back which told me nothing other than to raise the same query again via the same method.,,,1,True
1242803,411549,2017-10-25 23:05:31+00:00,AmazonHelp,"Hey @user , y’all gotta stop letting these fake chargers be sold on y’all site man. I just got hustled 😩","Hey @115821, y’all gotta stop letting these fake chargers be sold on y’all site man. I just got hustled 😩",,,1,True
1243793,411803,2017-10-25 23:32:40+00:00,AmazonHelp,So @user lost my package recently in transit &amp; had to buy a similar product from someone else. It's the 1st it's happened since with them. [URL],So @115821 lost my package recently in transit &amp; had to buy a similar product from someone else. It's the 1st it's happened since with them. https://t.co/5wmGjAs4Xg,,,1,True
