tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,brand
585723,AmazonHelp,False,Sun Dec 03 15:19:52 +0000 2017,"@187903 Power down will switch it off, then when off just start as normal via the power button and you should be good to go. Let us know. ^BD",585724,585721,AmazonHelp
813274,313797,True,Thu Oct 12 19:50:59 +0000 2017,non aspetto il sonno tanto presto e quindi leggo 📕 #kindle #buonanotte,813273,,AmazonHelp
707939,AmazonHelp,False,Tue Oct 10 20:02:41 +0000 2017,@289236 Please don't provide your personal details. Our Twitter page is public.​ 2/2 ^NK,,707940,AmazonHelp
158730,152489,True,Fri Nov 24 17:46:56 +0000 2017,My smartphone journey: Galaxy S | Galaxy S2 | Galaxy S4 | One Plus 1 (among the very first ones to buy) | iPhone 6 | iPhone 6S | and now EXCITED 🤩 to be back to #OnePlus5T.. getting one tomorrow.. can’t wait @115850 pls deliver fast!! Will post another tweet if you do 😁,158728,,AmazonHelp
761257,AmazonHelp,False,Wed Oct 11 20:22:00 +0000 2017,@186383 You can check out what options are available by using this link here: https://t.co/d7B7p7XG9r ^GL,,761258,AmazonHelp
922202,338922,True,Fri Oct 13 17:58:00 +0000 2017,@115850 complained but not a single satisfactory answer. Kept saying that we r working on missing but no deadline… https://t.co/Z6dZ1bSO78,922201,,AmazonHelp
2137439,AmazonHelp,False,Thu Oct 19 08:38:00 +0000 2017,"@628726 we'll contact you at the earliest. Please don't provide your order details, as we (2/3)^AU",,2137438,AmazonHelp
122685,143375,True,Fri Nov 24 00:47:22 +0000 2017,@AmazonHelp Amazon (#113-6452827-7987464),122686,122683,AmazonHelp
167951,155071,True,Sat Nov 25 10:59:14 +0000 2017,@AmazonHelp Still no answer though?,167953,167949,AmazonHelp
1480552,AmazonHelp,False,Mon Oct 16 21:20:33 +0000 2017,"@463796 I'm sorry we let you down. We'd like to go over your options, please reach out to us here: https://t.co/hApLpMlfHN ^CH",,1480553,AmazonHelp
814293,313943,True,Fri Oct 20 17:21:50 +0000 2017,"@AmazonHelp Pues se me a distribuido un producto defectuoso que ha dañado por causa directa una pertenencia, ni el fabricante ni amazon se hace cargo",814295,814292,AmazonHelp
984185,353318,True,Sun Oct 22 10:17:43 +0000 2017,"@AmazonHelp Well, your support team says file for return. But who will pay the balance amount if I buy another tv?#AmazonIndia  #takeresponsibility",984187,984184,AmazonHelp
2319738,672339,True,Mon Nov 13 13:33:49 +0000 2017,"@AmazonHelp Yes...guaranteed delivery on Friday, then satuday, then Sunday, then today, have been offered $5, $20 and 30% refund (on $27 purchase)my word to my client has been damaged, based on failed guarantees and lies from Cust. Svc if I was told the truth, I could have salvaged client :(","2319739,2319740",2319737,AmazonHelp
2265562,659467,True,Sat Nov 11 04:53:52 +0000 2017,あとアマゾンプライム入りたい,2265561,,AmazonHelp
451949,AmazonHelp,False,Thu Nov 30 22:13:00 +0000 2017,"@222192 I'm so sorry you received the incorrect item! If you haven't done so already, please click the following link to initiate the return/replacement process: https://t.co/4p4HwPguR2 ^BV",,451950,AmazonHelp
2036732,602174,True,Wed Oct 18 22:21:32 +0000 2017,What's up with @115821 #AmazonPrime now? The guaranteed delivery date means nothing anymore 😒.,2036730,,AmazonHelp
521658,165144,True,Sat Dec 02 05:17:18 +0000 2017,"@AmazonHelp What I’ve noticed is it doesn’t matter what carrier, just about every other item I order is delayed. This one is for a child’s birthday tomorrow. Shipping was guaranteed today....still waiting",521660,521657,AmazonHelp
2356772,AmazonHelp,False,Mon Nov 13 19:40:27 +0000 2017,"@680830 Olá, Alysson! Você já conferiu as informações de pagamento no seguinte link: https://t.co/uiorbZhZDs. ^NB","2356771,2356773",2356774,AmazonHelp
1109429,381820,True,Sun Oct 15 09:05:52 +0000 2017,"Thanks @115850. On my request u sent my MI HRX band on Saturday. Such encouraging gesture. My 1st 10k run.
#VasaiHeritageRun
#AmazonIN https://t.co/lfTjN9TlUt",1109428,,AmazonHelp
772765,304599,True,Thu Oct 12 01:03:49 +0000 2017,@115821 why is this your throwing axe of choice. i demand to know or you wont see my dime again. tired of the run around by @115821 https://t.co/6IyIold46D,772763,,AmazonHelp
1903422,AmazonHelp,False,Wed Oct 18 13:48:40 +0000 2017,"@567247 Hi there, Emily! Deliveries occur until 21:00. Please keep us posted on delivery! We're here for you! ^FD",,1903423,AmazonHelp
2800419,AmazonHelp,False,Wed Nov 22 00:19:26 +0000 2017,"@781264 Fire TV Stickをご購入いただき、ありがとうございます😊
そのようにおっしゃっていただけて、とても嬉しく思います✨ YM",,2800420,AmazonHelp
1117060,AmazonHelp,False,Fri Oct 20 04:28:03 +0000 2017,@383580 Please reply to the email you've received from our team and we'll reach out to you. ^KA,1117061,1117059,AmazonHelp
2560371,AmazonHelp,False,Thu Nov 16 17:16:31 +0000 2017,@726717 We'd like to help! Has your order already entered the shipping process? You can check here: https://t.co/agmIfWWH9W. Please let us know! ^KJ,2560372,2560373,AmazonHelp
2159237,634239,True,Thu Nov 09 04:25:39 +0000 2017,Amazonの返品の仕方がいまいちわかんない,2159236,,AmazonHelp
2545376,AmazonHelp,False,Thu Nov 16 13:43:32 +0000 2017,"@723487 Hey Dara, can you please confirm from which site the Echo was purchased from? ^BD",2545375,2545377,AmazonHelp
830803,169505,True,Mon Oct 16 12:08:12 +0000 2017,@AmazonHelp worst service,830804,830802,AmazonHelp
607322,AmazonHelp,False,Wed Nov 22 11:44:00 +0000 2017,@264329 すでにお分かりかとは存じますが、Amazonからそのようなメッセージはお送りしておりません。＊SMSにてお客様にご連絡することはございません。Amazonを騙るEメールやSMSが増えているようですので、今後も引き続きご注意ください。 TN,607323,607324,AmazonHelp
128727,AmazonHelp,False,Wed Nov 22 01:23:30 +0000 2017,@144962 I am so sorry about the delay! Has your delivery date changed? What is the last thing the tracking said? ^LS,128726,128728,AmazonHelp
318255,AmazonHelp,False,Sat Oct 07 10:41:00 +0000 2017,@191937 Merci à vous 😉 ^SM,,318254,AmazonHelp
2835669,789295,True,Mon Nov 27 14:52:00 +0000 2017,"Well @115821 Flex missed another delivery schedule. That's 5 delayed or lost pkgs out of 14. While USPS &amp; UPS are 0 loss/delayed out of nearly 100 pkgs delivered. Postman even found 1 pkg in bushes that Flex ""delivered"". 
Seems Flex QoS varys radically. Bad sig-to-noise ratio. https://t.co/xlQ1BZDi01",2835667,,AmazonHelp
1587366,AmazonHelp,False,Sat Nov 04 22:44:34 +0000 2017,"@150316 The offer is still available, you may wanna check the special offers on the product here: https://t.co/glyHQvdc7v. ^SQ",,1587365,AmazonHelp
973498,350874,True,Sat Oct 14 06:52:05 +0000 2017,"damn. car got broken into. lost laptop which isnt a big deal, but they took my new @117634  :'( i was just getting used to having one",973497,,AmazonHelp
2382495,AmazonHelp,False,Tue Nov 14 23:09:28 +0000 2017,@686835 ( *• ̀ω•́ )b SK,,2382493,AmazonHelp
854447,183550,True,Fri Oct 20 15:14:40 +0000 2017,@AmazonHelp @115850 already returned..!! The executive I called last time said that your refund will be initiated in few hours.. but it never happened..,"854449,854445",854450,AmazonHelp
2946799,AmazonHelp,False,Wed Nov 29 16:40:00 +0000 2017,"@813920 Ficamos curiosos Camila, qual deles escolheu? 😱 ^AZ",2946800,2946797,AmazonHelp
2984635,AmazonHelp,False,Thu Nov 30 06:07:27 +0000 2017,@150316 The winners are selected on random basis. We wish you all the best for the contest. :) ^HR,2984636,2984637,AmazonHelp
1983544,AmazonHelp,False,Wed Oct 18 18:43:36 +0000 2017,"@587121 Hello Roni, can you explain with more details what happened without posting personal information? ^DA",1983545,1983546,AmazonHelp
780349,306312,True,Thu Oct 12 05:46:32 +0000 2017,Hey @115851 while u build large businesses - could u find a way to teach @115850 how to manage large appliances?,780347,,AmazonHelp
384557,207048,True,Mon Oct 09 10:57:15 +0000 2017,@115821 I've been looking days and ages for these sorts of shoes and if these don't fit I'm gonna tilt so hard,384555,384558,AmazonHelp
777176,AmazonHelp,False,Thu Oct 12 03:40:00 +0000 2017,@305543 I'm sorry for the delay. Please contact us here: https://t.co/390YBDkwRS and we'll be happy to help. ^SH,,777177,AmazonHelp
2897542,802821,True,Wed Nov 29 16:31:17 +0000 2017,@AmazonHelp Unless you are going to pay my overtime rate for me to stay at work for the extra 5hours,2897544,2897541,AmazonHelp
420648,215261,True,Tue Oct 10 07:17:21 +0000 2017,"@AmazonHelp I have two packages coming today from Amazon, I have no idea if they'll be in the same box if they'll be in different boxes.",420646,420652,AmazonHelp
264647,AmazonHelp,False,Tue Oct 10 07:06:36 +0000 2017,"@179059 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 3/3 ^PS",,264648,AmazonHelp
841302,AmazonHelp,False,Fri Oct 13 12:11:54 +0000 2017,@217518 Leider kann ich das nicht prüfen. Frag doch bitte mal meine Kollegen via: https://t.co/va1VRoK7GS Liebe Grüße ^DW,"841303,841304",841305,AmazonHelp
2979633,AmazonHelp,False,Thu Nov 30 04:17:52 +0000 2017,@821755 仮面ライダーアマゾンが・・・・！(ﾟoﾟ*)w EK,2979634,2979635,AmazonHelp
323344,192999,True,Sat Oct 07 14:27:46 +0000 2017,Still waiting for Shipping.. i hope Everything goes well @AmazonHelp is there any problem? Cuz you says it's shipping  OCT 6 ?! https://t.co/7yuNaUbM2d,323342,,AmazonHelp
459933,224290,True,Fri Dec 01 01:47:01 +0000 2017,"Hey @115821 your apps not giving me the option to buy the thing in my cart. Help! I looked up how to buy things on your app, but I don’t see a “proceed to checkout” button anywhere. Pls help!",459931,,AmazonHelp
902314,AmazonHelp,False,Sat Oct 21 00:32:01 +0000 2017,"@334211 I'm sorry to hear this, Harrison! Just to confirm, did we miss the date provided in your order confirmation email? ^HC",902315,902316,AmazonHelp
139087,AmazonHelp,False,Fri Nov 24 11:16:25 +0000 2017,@147342 I just checked this item myself on the website and can see the Free Delivery option. Have you tried placing the order using a different browser or through a computer instead of the app? ^BZ,139088,139085,AmazonHelp
2797157,780478,True,Tue Nov 21 22:57:26 +0000 2017,"@AmazonHelp Shipper - FiNeWaY, doesn’t give you an option on the check out page to have an amazon box",2797159,2797156,AmazonHelp
1307784,AmazonHelp,False,Mon Oct 16 12:30:01 +0000 2017,@375444 Kannst du uns bitte mal den Link hierzu schicken? ^SK,1307785,1307782,AmazonHelp
747717,298743,True,Wed Oct 11 17:28:33 +0000 2017,@AmazonHelp Have you asked  him that is your service  area on some specific pin code is only 4km bcz they want to save money of staff..,747718,747710,AmazonHelp
2159718,AmazonHelp,False,Thu Oct 19 11:38:31 +0000 2017,"@629169 Himanshu, please share your details here: https://t.co/GIJyeYqKE0 and we'll review it and reach out to you. ^MS",2159719,2159716,AmazonHelp
294777,186214,True,Fri Oct 06 17:55:45 +0000 2017,@AmazonHelp Yes I've done both and the advisors tell me to wait for a specialist to contact me and they never do,294779,294776,AmazonHelp
1710828,AmazonHelp,False,Tue Nov 07 02:02:32 +0000 2017,"@518276 I definitely understand your concern, Josh! Please keep us updated about the scope once you have used it! ^HM",,1710826,AmazonHelp
656061,276073,True,Wed Nov 22 22:42:52 +0000 2017,"@AmazonHelp I asked to speak to a manager and it feels like I'm being actively discouraged from talking to one.

This is pretty horrible.",656059,656062,AmazonHelp
190526,160712,True,Wed Oct 04 21:22:35 +0000 2017,@AmazonHelp Tenho um gosto eclético e adoro livros de época estou lendo um livro de Sarah Maclean o título é (Nunca julgue uma Dama pela Aparência)😍📚,190527,190525,AmazonHelp
2311207,670296,True,Mon Nov 13 05:01:18 +0000 2017,"Amazonで買ったパーカーもう一週間近く経ってるのに届かない😑
届く気配すらもない…",2311206,,AmazonHelp
914212,184024,True,Sat Oct 21 08:25:04 +0000 2017,@116090 can someone explain to me what the hell is going on with my order,914210,,AmazonHelp
513452,238166,True,Sat Dec 02 00:09:06 +0000 2017,"@115821 @116935 this is the 4th vinyl album I received that is warped! What’s going on in the warehouses and/or shipping? It’s frustrating to have to constantly return. You have a great return policy, but the time is the frustrating part.",513450,,AmazonHelp
1438224,AmazonHelp,False,Thu Nov 02 10:39:32 +0000 2017,@453790 I understand your concern with the order received. Call us here: https://t.co/vlvfJr4nN9 &amp; we'll help you right away. 1/2 ^SF,,1438223,AmazonHelp
234228,AmazonHelp,False,Tue Oct 03 07:39:30 +0000 2017,@171762 Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll be sure to investigate this. (1/2) ^ZH,234227,234229,AmazonHelp
1380525,AmazonHelp,False,Sat Oct 28 05:43:30 +0000 2017,@441352 We're right on it! We'll get back to you soon. ^AG,,1380523,AmazonHelp
879994,AmazonHelp,False,Mon Oct 16 06:17:30 +0000 2017,@328919 I understand your concern. Kindly contact us here:  https://t.co/rS49hgaADF and we will be glad to assist you. ^VH,,879993,AmazonHelp
2834293,AmazonHelp,False,Mon Nov 27 18:00:01 +0000 2017,"@788987 We will make sure to find a solution to make things right, appreciate your patience while we work on a resolution. ^MJ",,2834292,AmazonHelp
739096,AmazonHelp,False,Thu Oct 12 06:53:27 +0000 2017,@296764 I'm sorry for the inconvenience in delivering this order. The secured link shared is different from the links that are 1/2^MJ,,739094,AmazonHelp
2113693,387917,True,Wed Nov 08 15:15:22 +0000 2017,@115821 why can`t i find all the AmazonBasics products on Amazon.de ?,2113691,,AmazonHelp
257166,177164,True,Thu Oct 05 19:34:03 +0000 2017,@AmazonHelp apparently my package hasn’t been handed over to usps yet... it was supposed to arrive to me yesterday...,257165,,AmazonHelp
347793,AmazonHelp,False,Sun Oct 08 05:47:23 +0000 2017,"@198823 Also, If the review doesn't meet guidelines it wouldn't be posted. (2/2) ^KA",347794,347795,AmazonHelp
931935,AmazonHelp,False,Fri Oct 13 22:30:51 +0000 2017,"@215396 To count, the purchases need to be made on https://t.co/z715HZipmg. You can add the website as a bookmark on your device. ^BH",,931936,AmazonHelp
2463051,AmazonHelp,False,Wed Nov 15 09:34:26 +0000 2017,@504289 What does the current tracking for your order say:  https://t.co/aaDyEz1VgE ? ^MI,2463052,2463037,AmazonHelp
1434010,AmazonHelp,False,Sat Oct 28 20:45:40 +0000 2017,"@452957 I'm sorry you received your order in this condition! To confirm, who's the carrier shown here: https://t.co/Y5jpI9gRhE? ^SB",,1434011,AmazonHelp
1545718,478710,True,Sat Nov 04 08:16:24 +0000 2017,@AmazonHelp I'm trying to get someone at seller support. Is there a way for them to call me?,1545719,1545716,AmazonHelp
2128877,375093,True,Wed Nov 08 19:40:19 +0000 2017,"@AmazonHelp Deux fois par téléphone la semaine dernière avec : «  on vous recontacte vendredi 03/11 », mais aucune nouvelles. Par mail ce dimanche mais tjrs rien. Ça commence sévèrement à me fatiguer.",2128879,2128876,AmazonHelp
1239728,124791,True,Mon Nov 13 05:41:09 +0000 2017,"@AmazonHelp A rarity with @115821 but still disappointing. More so as it has arrived in my town (destination).
Will be glad if I receive it before my flight in evening. https://t.co/HhD7XlIAKH",1239726,1239729,AmazonHelp
1432327,AmazonHelp,False,Thu Nov 02 13:23:27 +0000 2017,@452591 Sorry to hear this! Have you attempted restarting the device to see if that resolves the issue? ^TH,1432328,1432329,AmazonHelp
356790,AmazonHelp,False,Sun Oct 08 14:59:37 +0000 2017,"@200718 We were unable to replicate an error. When you check the homepage of the Alexa app, what did Alexa hear when you asked this? ^LB",,356791,AmazonHelp
180539,AmazonHelp,False,Wed Oct 04 12:41:01 +0000 2017,"@158442 Pode sim, vamos dar uma olhada no seu caso. Sempre que tiver alguma dúvida, é só chamar! ^VL",,180538,AmazonHelp
460019,224304,True,Fri Dec 01 01:36:06 +0000 2017,@AmazonHelp My fire stick keep showing the message ‘Home is currently unavailable We are currently unable to connect to our servers.’ My WiFi is working fine. Are your servers down?,460017,,AmazonHelp
1139783,AmazonHelp,False,Tue Oct 24 10:25:00 +0000 2017,"@388300 Also, don’t provide your order details as its personal information. Our Twitter page is visible to public. 2/2 ^RS",,1139784,AmazonHelp
2390377,688590,True,Tue Nov 14 09:25:31 +0000 2017,@115830 it's an absolute joke I pay for prime and now you are charging a delivery fee that was free with prime!!! Ragging 😡 #Amazon #AmazonPrime,2390376,,AmazonHelp
2894545,802184,True,Tue Nov 28 19:06:08 +0000 2017,"@AmazonHelp Ok, guessing this is being resolved @ the backend by @119625 - Definitely not what I was hoping for given I had already watched 80% of this one. 

P.s. : Any solution, other than planning a trip to the country where I might be able to access this? ✌️😐✌️😐✌️😐✌️ https://t.co/y2IdCbF8tr",2894546,2894544,AmazonHelp
689181,AmazonHelp,False,Thu Nov 23 14:35:51 +0000 2017,"@284674 Bonjour, votre petit message a porté ses fruits 🙂 Ravi d'apprendre que vous avez réceptionné votre commande.
^ARC",689180,689182,AmazonHelp
2465262,AmazonHelp,False,Wed Nov 15 10:01:28 +0000 2017,"@705493 Leider liegt uns keine Information vor, ob und wann der Echo wieder in Nussoptik angeboten wird. Ist Eichenoptik eine Alternative? https://t.co/dOL12guofH ^UK","2465263,2465264",2465265,AmazonHelp
2152542,632526,True,Thu Nov 09 00:53:08 +0000 2017,"@115821 tava elogiando muito, porém MUITO FRÁGIL O APARELHO
nem 1 mes d uso ja vão ter que trocar",2152541,2152543,AmazonHelp
2454479,402015,True,Wed Nov 15 03:25:25 +0000 2017,"@AmazonHelp It show as delivered last night. I also got confirmation texts. I don't care about the rest of the order I need that package for work please! 
ORDER # 113-1914616-6784212",2454478,2454480,AmazonHelp
2471635,146721,True,Wed Nov 15 11:36:22 +0000 2017,"@AmazonHelp confused i wish to purchase a dot, the smart plug isnt required is it?",2471634,,AmazonHelp
108197,AmazonHelp,False,Thu Nov 23 19:36:00 +0000 2017,"@140016 Hola Sam, estamos felices que se ha resuelto tu inconveniente. Cualquier duda adicional o inconveniente, estamos aquí para ayudarte. ^DA",,108198,AmazonHelp
254651,176525,True,Thu Oct 05 18:04:39 +0000 2017,@AmazonHelp This was work purchase w/ work credit card &amp; now I'm told I have to wait up to 24 hrs for a call back to reactivate! (2) https://t.co/KUvSUSh7Zb,254649,,AmazonHelp
181169,158541,True,Wed Oct 04 12:26:10 +0000 2017,@AmazonHelp hey can you check DMs,"181168,181170",,AmazonHelp
2486996,239069,True,Wed Nov 15 16:32:46 +0000 2017,"@AmazonHelp I received an email when I first bought it saying that the delivery date was pending but the app itself said the 14th of Nov, however that's since changed to match the email, and I've had no other email to say anything else. Only ask because it's for Christmas",2486994,2486997,AmazonHelp
2529240,AmazonHelp,False,Thu Nov 16 06:37:59 +0000 2017,@720089 ご不便をおかけしております。状況を確認した上で対応させていただきますので、恐れ入りますが、以下のリンクよりカスタマーサービスにお問い合わせください。https://t.co/KXgivZWFdL RI,,2529241,AmazonHelp
183675,AmazonHelp,False,Wed Oct 04 12:45:00 +0000 2017,@159191 I'm sorry for the delay in picking up your return. You can contact us through this link:  https://t.co/JzP7hlA23B ^EM,,183676,AmazonHelp
2676436,AmazonHelp,False,Tue Oct 31 13:50:11 +0000 2017,@753303 personal information. Our page is visible to the public. (3/3)^SU,2676437,2676438,AmazonHelp
2776360,775759,True,Tue Nov 21 09:31:28 +0000 2017,@AmazonHelp Does this mean I have to put more money into the bank?,2776359,2776361,AmazonHelp
528248,242297,True,Sat Dec 02 08:40:02 +0000 2017,@AmazonHelp Thank you! I never knew that page even existed 😘 I’ve left some feedback,528247,528249,AmazonHelp
2295131,AmazonHelp,False,Sun Nov 12 00:35:33 +0000 2017,"@666439 I'm sorry for the trouble with Alexa. I recommend checking the conversation history here: https://t.co/sstLltOA07 If you're not seeing a reason for the response, please reach us via phone or chat: https://t.co/CYqkdUakWJ ^SJ","2295132,2295133",2295134,AmazonHelp
294243,185733,True,Sat Oct 07 12:03:50 +0000 2017,@AmazonHelp When?,"294244,294245",294242,AmazonHelp
523409,240943,True,Sat Dec 02 15:52:01 +0000 2017,@AmazonHelp I emailed and received a scripted response basically telling me tough luck.  Time to send back the two Echo Dots I just purchased. 😞,523411,523407,AmazonHelp
728776,294240,True,Wed Oct 11 06:47:25 +0000 2017,"@115850 @AmazonHelp 
What the hell is this..Until yesterday u told that I'll get my phone by EOD and now this email from u guys. https://t.co/h2PrqiD3NZ","728775,728777",,AmazonHelp
2288271,664799,True,Thu Oct 19 20:09:46 +0000 2017,@AmazonHelp Segunda ou terça. É o livro que eu mais quero ler esse ano! &lt;3,2288273,2288270,AmazonHelp
2871635,AmazonHelp,False,Tue Nov 28 02:47:00 +0000 2017,@797344 Yikes! I'm sorry that happened. You can see what to do here: https://t.co/rIm3vXaP7V.  Hope this helps. ^LL,,2871636,AmazonHelp
671672,AmazonHelp,False,Thu Nov 23 09:21:24 +0000 2017,@145862 Sorry to hear that. If you check your tracking here: https://t.co/aaDyEz1VgE can you tell me what the most recent tracking update was?^TI,671673,132371,AmazonHelp
2644755,170991,True,Tue Oct 31 04:26:04 +0000 2017,@128308 Will Alexa be available on the FireTV in India too? Or just for Amazon Echo Devices. 😯,2644754,,AmazonHelp
2968281,523431,True,Wed Nov 29 23:53:44 +0000 2017,"@AmazonHelp No, I received a response telling me about spam emails, only they aren't spam emails I am receiving, i responded again asking that the account was closed &amp; haven't heard anything since.",2968280,2968282,AmazonHelp
827928,317229,True,Fri Oct 13 02:18:50 +0000 2017,I don’t know why it takes DAYS to get @115833 working after getting a new #iPhone 😕,827926,,AmazonHelp
842380,AmazonHelp,False,Fri Oct 20 14:02:33 +0000 2017,@320351 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,,842378,AmazonHelp
197753,AmazonHelp,False,Sat Oct 07 14:56:27 +0000 2017,@162507 Sorry for the trouble. Please revert to the email you've received from us. ^HN,,197752,AmazonHelp
2600798,AmazonHelp,False,Fri Nov 17 07:25:30 +0000 2017,@__567___ ありがとうございます。( ´艸｀) ｳﾌﾌ ET,2600797,2600799,AmazonHelp
2104975,322316,True,Wed Nov 08 12:46:00 +0000 2017,@AmazonHelp I have 2 packages that showed as delivered but has not arrived. Please advise Q68336713243 and Q26011154743,2104974,,AmazonHelp
2115561,AmazonHelp,False,Wed Nov 08 17:28:00 +0000 2017,"@623657 Danke für den Hinweis, Ralph. Generell findet jeder hilfreiche Tips gleich hier: https://t.co/kMf6ahOeRI Gruß ^DS",,2115562,AmazonHelp
2662772,AmazonHelp,False,Sun Nov 19 08:43:24 +0000 2017,@750436 ご心配をおかけしております。状況をお調べした上でご案内いたしますので、Amazonが発送する商品の場合は以下のリンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC なお出品者が発送する商品の場合は出品者にお問い合わせください。https://t.co/ZXCXcbN3Tv TN,2662770,2662773,AmazonHelp
1721641,AmazonHelp,False,Tue Nov 07 08:13:27 +0000 2017,@520994 Reach us here:  https://t.co/hApLpMlfHN so we can check into this for you.^CD,1721642,1721643,AmazonHelp
2141280,AmazonHelp,False,Thu Nov 09 00:08:27 +0000 2017,"@629674 I'm sorry for the frustration. Please, reach out to us for more info and to look at your options: https://t.co/hApLpMlfHN ^EB",,2141278,AmazonHelp
1173872,AmazonHelp,False,Tue Oct 24 20:26:10 +0000 2017,"@396102 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",,1173873,AmazonHelp
2290745,511522,True,Sun Nov 12 08:25:26 +0000 2017,"@AmazonHelp Replacement Order : 408-0458081-5028304
Replacement requested on: Oct 31, 2017",2290743,2290747,AmazonHelp
2879491,AmazonHelp,False,Tue Nov 28 07:53:27 +0000 2017,"@772338 We've escalated the issue to our relevant team. You must have received an email from our account specialist team, kindly reply to it as only they'll be able to help you with the issue. ^SH",2879487,2879492,AmazonHelp
2408739,AmazonHelp,False,Tue Nov 14 15:53:03 +0000 2017,@692582 I'm so sorry about the delivery issues! Please reach out to us here so we can leave carrier feedback: https://t.co/hApLpMlfHN ^JY,,2408740,AmazonHelp
1373867,AmazonHelp,False,Mon Oct 16 15:21:00 +0000 2017,@439772 Apologies for delivery issues. Did you try reporting this to our team from the mobile app? ^VN,1373868,1373869,AmazonHelp
1238950,410612,True,Wed Oct 25 21:46:21 +0000 2017,Hey @116618 @129773 I keep getting this error when I try to play a video. I’ve already switched my account back to US. Help plz. https://t.co/hRJ6QZ7lGZ,1238948,,AmazonHelp
1864713,AmazonHelp,False,Mon Oct 30 08:42:31 +0000 2017,@557112 ご迷惑をおかけしております。該当の注文など詳細を確認した上でご案内させていただきますので、恐れ入りますが、ご注文商品がAmazonが発送する商品の場合は、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN,1864714,1864715,AmazonHelp
942173,AmazonHelp,False,Sat Oct 21 16:33:01 +0000 2017,"@343350 Sorry about that, please use this e-mail address to escalate your inquiry: __email__ ^WM",,942171,AmazonHelp
2287969,AmazonHelp,False,Sun Nov 12 00:06:06 +0000 2017,@664732 I'm sorry your order has yet to arrive. Did we miss the delivery date given in your confirmation e-mail? ^GG,2287965,2287970,AmazonHelp
1423492,450791,True,Thu Nov 02 09:56:30 +0000 2017,@AmazonHelp いいえ、最近購入したのでまだ見られていません。 サインイン自体は出来ますがPCのデバイス登録にTVが出てきません。,"1423494,1423495",1423491,AmazonHelp
704416,AmazonHelp,False,Thu Nov 23 18:52:50 +0000 2017,@288326 I'm sorry to see this. Have you has a chance to set up your unattended delivery preferences here: https://t.co/ysnxJDwOa8? ^GR,704417,704418,AmazonHelp
999164,148568,True,Sun Oct 22 17:43:00 +0000 2017,@AmazonHelp @115821 why?,999165,999161,AmazonHelp
2126248,AmazonHelp,False,Fri Oct 20 10:34:26 +0000 2017,@181771 Sorry to hear about this. Is there any update on the tracking?: https://t.co/aaDyEz1VgE ^PK,2126249,2126246,AmazonHelp
2793018,AmazonHelp,False,Tue Nov 21 21:25:00 +0000 2017,"@779460 This is right unacceptable. Please let us know if the contents of your parcel are okay. In the meantime, let's forward your comments to a member of our packaging team: https://t.co/3eC85GYueL ^FD",2793019,2793020,AmazonHelp
2886609,AmazonHelp,False,Tue Nov 28 12:16:57 +0000 2017,"@658579 I apologize for the experience you had, Naved.  Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhzgU8B ^NK",,2886610,AmazonHelp
1606243,493444,True,Tue Oct 17 10:48:45 +0000 2017,@AmazonHelp Yes but the bundle price of 1194 today is becoming 1598 the moment it is added into cart. This is a bug which you can't deny.,1606245,1606242,AmazonHelp
2367298,AmazonHelp,False,Sun Nov 26 17:07:53 +0000 2017,"@233975 Bonjour,
Cela aurait été avec grand plaisir. Cependant, nous ne fournissons pas ce type de service.
^MD",2367297,2367299,AmazonHelp
1322562,AmazonHelp,False,Fri Oct 27 10:20:30 +0000 2017,"@200366 Apologies - once we have the stock, your order will be fulfilled ^TD",,1322561,AmazonHelp
990740,AmazonHelp,False,Sat Oct 14 15:35:36 +0000 2017,"@354687 I understand your concern, Prashant. We've forwarded your feedback to the team concerned for review. ^HD","990741,990742,990743",990739,AmazonHelp
1407686,AmazonHelp,False,Mon Oct 16 17:06:31 +0000 2017,@447200 I'm sorry for the confusion. Please contact us directly to look into this for you here: https://t.co/hApLpMlfHN ^JF,1407687,1407688,AmazonHelp
1611179,494523,True,Sun Nov 05 12:59:09 +0000 2017,@AmazonHelp There is no option to return this item as it shows as preparing for despatch https://t.co/7Symf1cB5Y,1611180,1611178,AmazonHelp
1756523,AmazonHelp,False,Tue Nov 07 19:33:04 +0000 2017,"@528903 Bonjour, pouvez-vous nous donner plus de détails par rapport au colis que vous recevez ? ^ME",1756524,1756525,AmazonHelp
2867201,795716,True,Tue Nov 28 00:45:07 +0000 2017,@AmazonHelp .... yes as i told your rep who said i have to wait up to 36 hours when i  was promised it today,2867199,2867202,AmazonHelp
2394461,288310,True,Wed Nov 15 02:16:11 +0000 2017,@AmazonHelp OMG for 1 order i am doing so much tweets. And problem has not resolved yet.  Do take some action otherwise u will loose ur 1 customer.  I wish i could have looked for flipkart instead,2394471,2394459,AmazonHelp
